id,conf,year,times,x,y,
1857,SciVis,2000,3,-13.859461,-21.320621,
455,SciVis,2011,0,-1.0235951,-30.147036,
2093,SciVis,1997,14,48.181965,14.73937,
376,InfoVis,2011,2,-42.213245,-62.31304,
600,SciVis,2010,1,-42.66754,-61.784435,
400,InfoVis,2011,4,7.0015492,-54.3516,
2243,SciVis,1995,4,9.627725,-26.002028,
2317,SciVis,1994,5,40.65609,-23.46216,
1696,InfoVis,2001,3,-40.29038,-39.625523,
1437,SciVis,2004,1,40.26993,17.39647,
2062,SciVis,1997,18,42.53948,8.537771,
2558,SciVis,1990,16,40.363674,2.9680686,
1784,InfoVis,2000,3,-26.59849,0.47026172,
236,InfoVis,2012,0,-26.920246,1.0826721,
169,SciVis,2013,0,8.934248,-23.158112,
1536,SciVis,2003,5,9.55987,-23.15073,
2065,SciVis,1997,2,9.616368,-23.941221,
1486,InfoVis,2003,5,-0.5724199,-9.153125,
569,SciVis,2010,0,10.330193,44.711536,
172,SciVis,2013,0,-16.72804,55.560352,
1251,SciVis,2005,2,-15.750973,53.876118,
2342,SciVis,1994,6,41.815037,60.334213,
1226,SciVis,2005,1,-15.339743,52.77264,
1399,SciVis,2004,8,-15.744939,52.05334,
1727,SciVis,2001,3,-14.924653,51.891945,
1077,SciVis,2006,4,-16.553938,57.170914,
1725,SciVis,2001,3,-16.057571,56.780453,
571,SciVis,2010,0,-12.660779,60.056858,
1228,SciVis,2005,0,-12.988198,59.81255,
1185,InfoVis,2005,9,-17.896646,-25.242775,
2528,SciVis,1991,4,-37.657455,1.3169705,
538,InfoVis,2010,1,-43.122597,-25.436874,
268,InfoVis,2012,1,18.69211,-40.53315,
1871,InfoVis,1999,2,-40.291737,-40.280285,
614,VAST,2010,4,-17.29326,-47.697056,
1175,InfoVis,2005,5,18.860126,-41.794872,
294,SciVis,2012,1,2.1813827,-71.59861,
825,InfoVis,2008,2,13.686658,-20.926462,
181,SciVis,2013,0,-15.01035,0.16775481,
2311,SciVis,1994,1,-14.859735,0.079551324,
1080,SciVis,2006,3,-10.928763,46.42893,
824,InfoVis,2008,2,15.852225,10.10153,
185,SciVis,2013,0,23.754343,7.441678,
958,SciVis,2007,4,24.225704,7.565291,
1896,SciVis,1999,13,-17.563784,-9.39811,
1802,SciVis,2000,4,-17.992594,-8.714257,
2521,SciVis,1991,19,14.756808,28.109804,
2258,SciVis,1995,16,20.532906,45.979973,
339,VAST,2012,1,-14.953898,-68.79009,
662,InfoVis,2009,1,-2.3679154,-20.431627,
1645,InfoVis,2002,7,-21.116488,-20.975037,
1507,SciVis,2003,11,-12.999021,47.01442,
1527,SciVis,2003,8,16.252565,60.66642,
1390,InfoVis,2004,1,-47.127594,5.588504,
416,SciVis,2011,2,-7.3932076,-22.304108,
1441,SciVis,2004,8,13.644896,32.119923,
698,SciVis,2009,9,-8.027426,-2.1814826,
290,SciVis,2012,0,7.3088193,27.23978,
198,VAST,2013,0,-0.71761084,-14.984149,
409,InfoVis,2011,1,-0.39754292,-14.96871,
1135,SciVis,2006,6,18.075193,-24.916548,
2297,SciVis,1995,5,19.61996,-26.47412,
526,InfoVis,2010,2,17.583218,-27.206905,
1005,VAST,2007,1,17.595697,-23.742998,
1496,InfoVis,2003,3,-57.47563,-39.444206,
1364,InfoVis,2004,9,-7.8832226,-69.21599,
1327,InfoVis,2004,4,-13.845254,-69.21149,
1073,InfoVis,2006,0,-13.944761,-69.26988,
887,VAST,2008,3,-27.690687,-67.12481,
1144,VAST,2006,3,-36.935154,-26.714054,
897,VAST,2008,3,-36.47079,-26.018984,
306,SciVis,2012,1,-33.2333,-31.743622,
1535,SciVis,2003,1,49.100574,31.624125,
1587,SciVis,2002,5,48.722916,30.662786,
1322,SciVis,2004,2,-7.036472,39.35573,
2319,SciVis,1994,24,-6.584053,66.01158,
2373,SciVis,1993,4,-8.010738,66.98139,
2060,SciVis,1997,6,-0.25178477,58.581223,
211,InfoVis,2013,0,-33.87872,-53.670265,
212,InfoVis,2013,0,-11.197507,-63.00234,
1562,InfoVis,2003,2,1.2102177,-32.143047,
399,InfoVis,2011,0,-1.4179063,-26.248701,
1898,SciVis,1999,3,19.39617,14.252953,
975,SciVis,2007,2,19.387,14.238485,
1487,InfoVis,2003,3,-36.356884,-55.380577,
1854,SciVis,2000,2,-10.85086,3.2320607,
839,SciVis,2008,0,13.064808,-21.889685,
700,SciVis,2009,4,33.616215,5.3150606,
1139,SciVis,2006,3,16.254002,43.15185,
1627,SciVis,2002,6,5.699349,40.106033,
1606,SciVis,2002,1,-11.878887,7.9037786,
1385,SciVis,2004,0,-11.969975,7.562316,
218,VAST,2013,0,1.5191064,-18.395056,
258,InfoVis,2012,1,1.4108603,-18.924395,
219,VAST,2013,0,-34.961983,-50.259727,
613,VAST,2010,2,-52.867413,-56.189808,
2080,SciVis,1997,0,22.07991,-30.191774,
868,SciVis,2008,1,-40.159245,-15.454929,
610,VAST,2010,2,-5.336685,-55.987545,
661,InfoVis,2009,0,-36.093357,-25.195364,
820,InfoVis,2008,7,-36.26702,-46.01314,
1424,InfoVis,2004,4,-25.479473,-41.31571,
228,SciVis,2013,0,-4.9040627,-79.239334,
1096,SciVis,2006,4,-4.0528803,12.374537,
1513,SciVis,2003,12,-3.0666046,12.408202,
1479,InfoVis,2003,2,68.47028,21.67221,
1968,InfoVis,1998,1,68.48327,22.30345,
2132,SciVis,1997,1,67.87523,21.541986,
927,InfoVis,2007,3,-54.681072,-49.383705,
243,InfoVis,2012,0,-55.62506,-49.153965,
1060,InfoVis,2006,6,-53.706703,-49.323467,
1605,InfoVis,2002,3,14.174233,-51.98353,
2148,SciVis,1996,18,19.63133,-44.83478,
923,InfoVis,2007,1,-46.02224,-50.536343,
1563,InfoVis,2003,2,-48.309013,-14.644435,
2394,SciVis,1993,2,-42.922848,12.730447,
689,SciVis,2009,2,-42.288593,12.445673,
419,SciVis,2011,0,-41.727192,11.141521,
830,SciVis,2008,2,-41.727898,12.402244,
652,InfoVis,2009,3,-61.565834,-43.076107,
234,InfoVis,2012,0,18.622486,-42.101795,
235,InfoVis,2012,0,14.576565,-56.486366,
1782,InfoVis,2000,3,14.324112,-56.198265,
2463,SciVis,1992,2,14.280413,-56.867588,
389,InfoVis,2011,2,-27.44918,1.9164238,
842,SciVis,2008,3,-27.146553,2.6039662,
2210,InfoVis,1996,12,-29.449017,2.7856047,
1020,VAST,2007,2,-32.34854,-61.570812,
1075,InfoVis,2006,5,-59.56919,-27.329535,
1683,InfoVis,2001,6,-58.47848,-28.391562,
529,InfoVis,2010,3,-55.4348,-51.08679,
1874,InfoVis,1999,4,4.135722,-55.641624,
408,InfoVis,2011,0,4.265402,-55.40251,
2008,InfoVis,1998,1,20.397318,-50.3899,
546,InfoVis,2010,5,32.246063,-47.03818,
2089,SciVis,1997,5,34.54251,40.34943,
1163,VAST,2006,2,-35.78235,29.017378,
679,InfoVis,2009,3,9.399689,-55.747505,
1071,InfoVis,2006,5,8.063642,-55.171688,
255,InfoVis,2012,0,-62.5063,-44.179836,
1174,InfoVis,2005,2,-62.83118,-44.56555,
934,InfoVis,2007,8,-4.425061,-71.31593,
402,InfoVis,2011,1,-5.777359,-77.75789,
1299,InfoVis,2004,4,-54.689102,-28.400808,
535,InfoVis,2010,1,-30.412622,-60.80856,
1214,SciVis,2005,1,-8.382935,28.2497,
1614,InfoVis,2002,2,28.649387,-0.42176956,
1589,SciVis,2002,0,30.75232,-25.085484,
1794,InfoVis,2000,2,31.43339,-25.951147,
2266,SciVis,1995,21,20.322279,29.638597,
2052,InfoVis,1998,3,32.65401,-31.266394,
1830,SciVis,2000,0,13.624068,-34.39134,
2043,SciVis,1998,2,13.69368,-35.246197,
276,InfoVis,2012,0,-20.765839,-15.386591,
1184,InfoVis,2005,2,-20.806746,-15.085266,
2199,SciVis,1996,7,-34.74508,25.190804,
1076,InfoVis,2006,6,-38.76846,-35.700195,
833,SciVis,2008,6,-43.092396,6.9702444,
279,SciVis,2012,0,-5.571033,49.315777,
1511,SciVis,2003,13,-2.2483451,53.18139,
1932,SciVis,1999,10,4.3815684,54.817184,
567,SciVis,2010,1,-19.80103,42.201946,
1656,SciVis,2002,5,-21.96795,49.696144,
1509,SciVis,2003,15,-8.423487,48.010685,
1215,SciVis,2005,1,-8.880061,49.323296,
1110,SciVis,2006,6,-2.623259,46.245155,
1397,SciVis,2004,1,-3.7414694,48.13196,
1111,SciVis,2006,4,-26.476221,41.97767,
441,SciVis,2011,2,-12.418449,40.625587,
981,SciVis,2007,2,-12.694474,41.680904,
1273,SciVis,2005,7,19.098234,32.07641,
1367,SciVis,2004,3,-10.671776,41.217823,
862,SciVis,2008,2,-19.934862,41.12766,
280,SciVis,2012,0,-24.285233,62.590363,
827,SciVis,2008,2,-24.57006,63.572582,
1630,SciVis,2002,1,44.183502,64.99385,
2018,SciVis,1998,11,39.774303,65.04001,
2353,SciVis,1994,1,28.713375,43.825764,
283,SciVis,2012,0,11.659958,35.86491,
2560,SciVis,1990,1,-22.715734,43.30264,
1092,SciVis,2006,0,-22.843216,43.44159,
973,SciVis,2007,7,-19.516663,7.8470197,
588,SciVis,2010,1,-21.982748,22.853258,
1966,SciVis,1998,1,8.814276,76.250496,
2375,SciVis,1993,6,8.367549,77.2532,
2442,SciVis,1992,7,10.1869335,76.24019,
2481,SciVis,1991,11,49.601017,2.651976,
289,SciVis,2012,0,2.0676239,1.0404373,
987,SciVis,2007,1,2.8618283,0.95627046,
1396,SciVis,2004,8,6.610738,25.566103,
1640,SciVis,2002,2,7.4429116,25.711088,
861,SciVis,2008,8,4.4374638,32.22111,
422,SciVis,2011,1,6.0972385,42.474762,
1999,SciVis,1998,5,4.9295015,42.697426,
2338,SciVis,1994,13,2.9232702,43.37461,
1086,SciVis,2006,0,6.7882447,26.795734,
1233,SciVis,2005,3,21.557327,56.83481,
1124,SciVis,2006,1,36.954346,35.024822,
291,SciVis,2012,0,-9.706919,31.257864,
2522,SciVis,1991,18,40.25842,45.347267,
963,SciVis,2007,1,0.5653202,-8.936204,
2529,SciVis,1991,3,-1.1460041,51.200146,
1224,SciVis,2005,4,38.115,33.968533,
1313,SciVis,2004,1,37.90561,34.29562,
1975,SciVis,1998,4,1.7332692,-4.6777415,
1934,SciVis,1999,6,6.239774,66.767746,
982,SciVis,2007,1,6.5798903,0.8278753,
857,SciVis,2008,2,-4.3144426,3.0022438,
717,SciVis,2009,1,-24.488512,20.344732,
1284,SciVis,2005,1,-7.9202857,47.513577,
1405,InfoVis,2004,4,28.198847,0.8557896,
307,SciVis,2012,0,-16.576424,37.213688,
2170,InfoVis,1996,6,-26.13576,-5.3981915,
1095,SciVis,2006,0,-15.56608,37.58363,
1206,SciVis,2005,2,-16.02483,37.86243,
593,SciVis,2010,1,-51.710354,20.45328,
1913,SciVis,1999,5,-51.619488,21.982718,
310,SciVis,2012,0,15.102399,24.115463,
1426,SciVis,2004,4,15.564529,25.052296,
1464,SciVis,2003,1,-6.079132,60.071983,
1252,SciVis,2005,3,-11.5058565,29.112656,
1361,SciVis,2004,5,46.270123,13.506637,
851,SciVis,2008,1,44.87207,9.0658455,
764,VAST,2009,1,-24.56639,-10.326871,
1398,SciVis,2004,1,-24.576004,-10.262843,
314,SciVis,2012,0,-30.80886,37.649822,
315,SciVis,2012,0,-58.1832,-28.586521,
316,SciVis,2012,0,3.2393022,31.519651,
1138,SciVis,2006,3,11.879991,37.332714,
560,SciVis,2010,2,23.791142,12.950075,
2005,SciVis,1998,5,-53.22766,-16.389635,
1936,SciVis,1999,0,-53.56372,-15.816437,
938,InfoVis,2007,1,-3.257102,-39.258358,
1158,VAST,2006,6,-11.295927,-33.838997,
608,VAST,2010,2,-8.955949,-38.01215,
2138,InfoVis,1997,5,19.771772,-48.260628,
1579,InfoVis,2002,8,22.415087,-44.836777,
1152,VAST,2006,0,22.64196,-44.45842,
1522,InfoVis,2003,2,22.748608,-45.241898,
1700,InfoVis,2001,5,18.576385,-52.220913,
1764,SciVis,2001,3,-25.276812,4.9183607,
2310,SciVis,1994,12,3.5265572,71.53143,
1009,VAST,2007,3,-15.840102,-55.021114,
1013,VAST,2007,4,-13.930403,-30.581045,
880,VAST,2008,1,15.270639,-17.183485,
1008,VAST,2007,2,14.469975,-17.630625,
2254,InfoVis,1995,5,12.836865,-56.247856,
2034,InfoVis,1998,9,-31.892214,4.3654404,
705,SciVis,2009,0,-32.67546,0.6592651,
1691,InfoVis,2001,2,-33.045483,2.6071334,
374,InfoVis,2011,0,-18.945236,-42.48431,
1969,InfoVis,1998,1,-19.541452,-43.10735,
1681,InfoVis,2001,11,3.2384715,-55.975525,
931,InfoVis,2007,4,27.26366,-23.713457,
1621,SciVis,2002,3,27.664516,-23.46734,
2580,SciVis,1990,6,28.518148,-25.724537,
1123,SciVis,2006,4,-16.492695,8.359426,
1432,InfoVis,2004,8,-40.275257,-30.044077,
2520,SciVis,1991,1,-48.998028,-9.942364,
1880,InfoVis,1999,3,12.368204,-62.25101,
1017,VAST,2007,3,20.645367,-44.241364,
2104,InfoVis,1997,2,-11.547086,-34.279675,
2284,InfoVis,1995,2,-11.050839,-34.667763,
406,InfoVis,2011,0,-45.339275,3.8438559,
1595,SciVis,2002,0,40.63404,-10.835848,
701,SciVis,2009,0,-24.971552,63.64949,
1676,SciVis,2002,3,21.950928,67.830154,
1989,SciVis,1998,8,0.65782636,58.21567,
2174,SciVis,1996,6,1.4387728,57.962185,
418,SciVis,2011,0,18.737103,48.897755,
1220,SciVis,2005,2,16.168016,33.48796,
2399,SciVis,1993,35,24.71795,49.1651,
2323,SciVis,1994,14,17.160917,48.490498,
1599,SciVis,2002,6,-20.113049,51.332684,
421,SciVis,2011,0,44.749454,-24.839838,
2158,SciVis,1996,5,44.760906,-24.194092,
2444,SciVis,1992,2,44.93357,-25.43506,
2590,SciVis,1990,5,43.796085,-25.470755,
2262,SciVis,1995,0,43.492043,-25.029282,
1674,SciVis,2002,4,15.990455,26.120865,
1443,SciVis,2004,0,4.521796,18.971243,
1229,SciVis,2005,4,27.978588,21.322922,
1129,SciVis,2006,3,28.643715,22.66438,
1130,SciVis,2006,3,27.856365,21.906239,
1888,SciVis,1999,6,28.245687,18.880594,
1266,SciVis,2005,2,12.738447,31.673086,
1520,SciVis,2003,6,25.45352,35.378277,
1461,SciVis,2003,6,24.468977,37.790718,
1221,SciVis,2005,7,4.510234,40.737114,
1663,SciVis,2002,7,-6.5795555,27.50733,
985,SciVis,2007,4,9.095952,38.222733,
563,SciVis,2010,1,38.05778,20.293484,
2231,SciVis,1996,5,38.765656,20.496687,
1325,SciVis,2004,1,31.746536,71.63624,
1259,SciVis,2005,1,32.2133,73.677986,
427,SciVis,2011,0,8.171773,8.544881,
1631,SciVis,2002,2,3.7556791,24.143898,
1917,SciVis,1999,15,4.646156,22.117037,
1261,SciVis,2005,4,4.015734,25.557276,
2045,SciVis,1998,6,26.146864,17.52048,
1920,SciVis,1999,4,26.15291,17.491966,
1619,SciVis,2002,4,36.011124,54.409966,
1916,SciVis,1999,1,-5.2114105,14.157184,
2169,SciVis,1996,3,21.13523,-28.98996,
2516,SciVis,1991,2,18.668125,-25.847904,
691,SciVis,2009,0,15.757072,-2.3404226,
436,SciVis,2011,0,-20.961618,26.317581,
971,SciVis,2007,3,-7.3337593,62.722336,
1283,SciVis,2005,5,-7.9644074,60.726467,
1711,SciVis,2001,9,-6.512823,61.73707,
719,SciVis,2009,1,-23.124905,60.88904,
2097,SciVis,1997,1,-20.285215,35.929848,
1103,SciVis,2006,2,-53.37809,-21.856838,
1246,SciVis,2005,1,-20.52143,3.6640334,
1856,SciVis,2000,4,-21.064146,5.231352,
1234,SciVis,2005,4,34.935028,57.538612,
1724,SciVis,2001,1,-12.638764,40.221992,
712,SciVis,2009,1,-3.3381298,-60.142326,
447,SciVis,2011,0,15.750832,-2.7901244,
1569,SciVis,2003,4,15.726285,-3.5519753,
448,SciVis,2011,0,-9.023924,65.661385,
831,SciVis,2008,1,-8.164182,63.513374,
1373,SciVis,2004,7,-5.1994243,63.545574,
1099,SciVis,2006,2,-6.843939,64.06791,
574,SciVis,2010,0,-6.578535,63.13254,
1245,SciVis,2005,3,-9.093459,66.25957,
2054,SciVis,1997,9,-4.662296,65.32697,
1591,SciVis,2002,1,-5.4097834,64.72453,
1128,SciVis,2006,2,-8.208316,-2.692254,
1826,SciVis,2000,12,35.88761,51.83373,
2124,SciVis,1997,6,-0.967758,62.8936,
1972,SciVis,1998,4,17.148712,43.801907,
1428,SciVis,2004,7,14.616526,33.36595,
1575,SciVis,2002,4,18.866678,34.4769,
459,SciVis,2011,0,-19.310558,51.81209,
707,SciVis,2009,4,-18.104485,52.3027,
1119,SciVis,2006,7,10.735548,-3.934377,
1706,SciVis,2001,7,20.032328,36.231415,
2339,SciVis,1994,8,40.88943,14.17248,
469,VAST,2011,0,31.925913,-46.254658,
762,VAST,2009,2,32.749176,-46.332268,
1145,VAST,2006,2,-28.14825,-70.07571,
752,VAST,2009,2,-4.112435,-27.15816,
1143,VAST,2006,2,-24.232574,-62.570484,
1069,InfoVis,2006,1,2.3984709,-55.98085,
1331,InfoVis,2004,4,-55.005024,-53.141273,
1980,SciVis,1998,4,28.986826,0.48920992,
1074,InfoVis,2006,1,28.607061,0.34077674,
826,InfoVis,2008,1,33.052845,-25.902273,
1155,VAST,2006,3,32.915604,-26.767696,
1381,InfoVis,2004,1,9.202784,-41.08972,
1678,InfoVis,2001,5,-20.680813,-80.23285,
1665,InfoVis,2002,0,-20.813713,-80.19701,
2280,SciVis,1995,0,11.593887,-48.468746,
554,InfoVis,2010,0,-4.93873,-70.51929,
555,InfoVis,2010,0,-37.68599,-34.5423,
838,SciVis,2008,2,-32.96914,-0.8566684,
1354,SciVis,2004,1,-26.80215,-9.586609,
1118,SciVis,2006,2,-32.147896,1.728022,
557,SciVis,2010,0,-50.15604,23.342983,
1657,SciVis,2002,6,-51.137825,24.217678,
1906,SciVis,1999,9,-50.63076,26.10048,
696,SciVis,2009,3,-51.026775,25.044714,
1808,SciVis,2000,5,-52.30015,24.151173,
1087,SciVis,2006,4,-52.089615,25.5333,
585,SciVis,2010,0,-52.156765,23.325527,
980,SciVis,2007,4,-49.671124,24.563086,
720,SciVis,2009,0,-49.613857,25.316835,
1785,InfoVis,2000,1,-36.101234,-18.36824,
1937,SciVis,1999,5,7.3538456,64.05609,
2099,SciVis,1997,5,10.114538,64.14766,
1827,SciVis,2000,9,31.978943,32.342175,
2272,SciVis,1995,8,-16.28275,27.366741,
1673,SciVis,2002,6,36.380272,44.840954,
854,SciVis,2008,0,35.61635,45.064198,
2273,SciVis,1995,2,50.189293,32.948784,
2576,SciVis,1990,3,51.314278,31.412657,
2446,SciVis,1992,5,43.341736,58.428734,
2390,SciVis,1993,3,44.468452,58.877056,
2340,SciVis,1994,0,42.637283,59.306763,
1002,SciVis,2007,4,-4.9525146,54.380962,
1107,SciVis,2006,4,-58.873463,-16.377508,
1212,SciVis,2005,5,-58.06899,-16.48568,
1288,SciVis,2004,8,30.135733,48.922535,
1649,SciVis,2002,9,28.735352,48.66721,
1277,SciVis,2005,4,31.359524,49.235477,
2550,SciVis,1990,3,10.232336,-10.33732,
2184,SciVis,1996,7,9.603176,-9.880735,
1101,SciVis,2006,4,-5.6477776,2.6926713,
2368,SciVis,1993,15,29.681183,32.1773,
866,SciVis,2008,2,-4.554252,23.743757,
2257,SciVis,1995,5,-15.406255,32.346165,
2397,SciVis,1993,19,-4.1941695,39.512997,
2335,SciVis,1994,5,-5.023807,37.1528,
2451,SciVis,1992,6,-4.4366717,37.058388,
1137,SciVis,2006,5,14.886283,67.38615,
2206,SciVis,1996,1,28.741133,31.153292,
1952,SciVis,1999,2,-11.472108,-41.77413,
2025,SciVis,1998,4,14.262821,49.319992,
1810,SciVis,2000,3,13.697619,51.692963,
2295,SciVis,1995,1,14.595353,49.99824,
1940,SciVis,1999,1,4.7611375,28.77719,
2354,SciVis,1994,0,32.05134,26.51393,
848,SciVis,2008,0,30.63548,24.814737,
1813,SciVis,2000,8,26.163027,34.50603,
580,SciVis,2010,0,-26.917915,38.638054,
2242,SciVis,1995,2,-28.838636,38.64563,
859,SciVis,2008,1,-26.20422,38.075733,
1326,SciVis,2004,4,50.040592,35.656307,
836,SciVis,2008,0,50.165592,34.898106,
1401,SciVis,2004,1,50.133636,36.73781,
2162,SciVis,1996,5,1.5770044,10.770851,
2391,SciVis,1993,10,0.91739076,11.177074,
2535,SciVis,1991,4,2.3269324,11.328591,
1728,SciVis,2001,5,10.902173,-3.185683,
1634,SciVis,2002,0,10.92648,-3.2045531,
2437,SciVis,1992,9,51.97188,29.618912,
2288,SciVis,1995,2,-7.271189,16.830564,
589,SciVis,2010,0,61.35036,-13.148312,
1832,SciVis,2000,2,61.122543,-13.103842,
2591,SciVis,1990,1,61.406506,-13.469263,
1093,SciVis,2006,2,26.983017,23.774082,
2137,SciVis,1997,4,-2.1546175,17.847519,
2118,SciVis,1997,4,5.7519064,20.015814,
1113,SciVis,2006,1,13.697946,48.700886,
1503,SciVis,2003,3,14.909651,62.75735,
1660,SciVis,2002,4,24.673695,61.30122,
602,SciVis,2010,0,27.961792,66.800415,
1504,SciVis,2003,2,26.82831,66.87583,
2197,SciVis,1996,11,29.545528,66.495575,
969,SciVis,2007,0,17.441675,62.07451,
1993,SciVis,1998,4,46.05808,24.19331,
2176,SciVis,1996,4,46.198727,24.883928,
1469,InfoVis,2003,2,20.022635,-45.584267,
2275,SciVis,1995,1,20.521389,-45.52002,
896,VAST,2008,1,-16.095236,-48.6709,
2083,InfoVis,1997,6,-12.778321,-43.374813,
1149,VAST,2006,2,3.1657228,-46.087532,
1914,SciVis,1999,5,39.95024,11.295276,
1355,SciVis,2004,1,-23.767305,48.152885,
2079,InfoVis,1997,2,13.741143,-48.603447,
925,InfoVis,2007,1,-55.72355,-54.440926,
1878,InfoVis,1999,5,-14.335262,-70.39963,
1190,InfoVis,2005,2,10.420626,-51.38119,
1628,InfoVis,2002,2,2.157047,-40.23763,
1600,SciVis,2002,2,-18.902266,-53.90133,
1011,VAST,2007,3,-37.62412,-34.793816,
2139,SciVis,1997,2,9.918171,-29.017082,
2477,SciVis,1992,2,-26.74091,42.167187,
681,InfoVis,2009,0,-36.19854,-46.41773,
805,InfoVis,2008,1,-40.833622,-30.602629,
1886,InfoVis,1999,1,-56.70023,0.7114443,
687,InfoVis,2009,0,-3.9831138,-63.377213,
1737,SciVis,2001,2,32.8005,49.963852,
986,SciVis,2007,0,32.018887,49.4116,
1761,SciVis,2001,2,-57.728344,-16.24303,
1230,SciVis,2005,3,2.4540913,43.814857,
1560,SciVis,2003,1,6.6590314,1.4607449,
1910,SciVis,1999,3,-12.129131,53.54886,
2344,SciVis,1994,1,-12.106433,53.61437,
871,SciVis,2008,1,16.046352,66.04603,
1809,SciVis,2000,5,-48.519814,23.72422,
2312,SciVis,1994,2,-0.6752457,17.710514,
2570,SciVis,1990,1,-1.1136372,17.473352,
2389,SciVis,1993,3,-1.2442499,17.14415,
2372,SciVis,1993,7,21.424738,23.229746,
2480,SciVis,1992,1,33.65178,5.9719205,
1816,SciVis,2000,2,-25.375689,63.116127,
1566,SciVis,2003,2,-2.5902157,63.249035,
1819,SciVis,2000,9,6.211544,74.771484,
2289,SciVis,1995,3,6.8044004,75.38681,
1088,SciVis,2006,0,-0.8846128,0.8826096,
1276,SciVis,2005,5,-22.961123,49.015484,
1127,SciVis,2006,5,15.530011,-16.466398,
2000,SciVis,1998,4,41.64567,11.91771,
1102,SciVis,2006,0,41.07938,10.908186,
706,SciVis,2009,0,-6.541242,18.030369,
2332,SciVis,1994,1,-6.128491,17.929285,
1488,SciVis,2003,2,48.270157,22.912191,
2326,SciVis,1994,3,-4.925059,17.691133,
1852,SciVis,2000,3,-23.96647,49.573753,
1154,VAST,2006,4,23.343935,-6.0480247,
1419,SciVis,2004,3,-9.288296,15.997019,
2404,SciVis,1993,2,-13.427153,15.772242,
714,SciVis,2009,0,-12.793884,16.609385,
1672,SciVis,2002,2,-14.880787,15.154038,
1001,SciVis,2007,1,-13.575195,16.519236,
996,SciVis,2007,1,-15.653892,14.331043,
1320,SciVis,2004,3,27.259258,22.952095,
1647,SciVis,2002,12,-16.267673,43.9229,
1106,SciVis,2006,1,19.992455,40.24627,
1342,SciVis,2004,2,-13.420877,17.527597,
1247,SciVis,2005,1,-14.034923,17.224298,
716,SciVis,2009,0,46.86878,15.452887,
1540,SciVis,2003,3,46.391953,16.186033,
1551,SciVis,2003,3,46.337246,15.955516,
2003,SciVis,1998,14,44.312225,16.931942,
1904,SciVis,1999,9,42.201534,23.186184,
2007,SciVis,1998,7,45.41622,18.249594,
1344,SciVis,2004,2,2.418598,59.83763,
721,SciVis,2009,0,-10.298183,32.34721,
1659,SciVis,2002,1,22.54707,56.3344,
726,SciVis,2009,0,3.604375,-4.0826745,
1994,InfoVis,1998,2,11.507579,-74.97611,
2573,SciVis,1990,2,10.052823,18.187637,
855,SciVis,2008,1,52.814354,25.412876,
865,SciVis,2008,1,12.911896,63.465897,
1935,SciVis,1999,4,12.000964,63.655598,
1216,SciVis,2005,1,8.952963,22.423601,
1510,SciVis,2003,2,27.885841,48.32657,
1505,SciVis,2003,1,6.4911184,-1.1147507,
731,SciVis,2009,0,30.943695,65.31475,
2107,SciVis,1997,11,32.354847,63.73759,
1636,SciVis,2002,4,54.57201,43.97312,
2517,SciVis,1991,11,47.18704,20.678556,
1805,SciVis,2000,2,55.362724,44.389668,
1715,SciVis,2001,8,56.303104,44.85084,
1418,SciVis,2004,2,35.883198,55.38641,
2116,SciVis,1997,21,60.31044,54.36356,
1648,SciVis,2002,3,54.703785,51.049133,
2030,SciVis,1998,21,55.828876,54.22644,
2172,SciVis,1996,11,47.51161,60.512062,
2092,SciVis,1997,7,30.122284,17.528225,
740,SciVis,2009,0,-9.632926,27.746935,
2330,SciVis,1994,5,-11.0475025,8.473422,
1703,SciVis,2001,9,35.860104,67.923584,
1735,SciVis,2001,2,6.7717767,68.80793,
1112,SciVis,2006,0,40.09353,21.100939,
1142,VAST,2006,3,-48.971584,-14.554638,
747,VAST,2009,0,-11.835877,-42.148815,
1225,SciVis,2005,1,57.423355,57.51903,
1209,SciVis,2005,2,33.13397,-46.185215,
1170,InfoVis,2005,3,-55.22206,-54.19385,
1670,InfoVis,2002,0,50.57949,56.404697,
1065,InfoVis,2006,1,-29.990225,7.406545,
2253,InfoVis,1995,12,19.39861,-51.935516,
1778,InfoVis,2000,1,8.541257,-65.369675,
813,InfoVis,2008,0,-4.2536483,-60.226273,
814,InfoVis,2008,0,-26.107838,24.337288,
1056,InfoVis,2006,2,-26.198732,24.214695,
2308,SciVis,1994,1,12.862134,-41.823547,
1025,VAST,2007,1,-49.80766,-43.44884,
2078,InfoVis,1997,2,-48.678665,-41.148464,
1067,InfoVis,2006,2,4.373616,-47.190643,
1484,InfoVis,2003,2,3.9136136,-46.596745,
2056,SciVis,1997,10,41.273495,63.56102,
1664,SciVis,2002,2,42.32584,64.474625,
2106,SciVis,1997,1,41.411983,64.44879,
1804,SciVis,2000,10,37.8733,66.650185,
829,SciVis,2008,0,-53.745552,41.087162,
1090,SciVis,2006,3,-54.29014,40.699192,
1244,SciVis,2005,4,-54.09646,40.05586,
972,SciVis,2007,1,-53.20386,40.681046,
967,SciVis,2007,0,-53.4231,40.050034,
2252,InfoVis,1995,0,4.2833734,-4.553939,
1263,SciVis,2005,0,11.478164,-11.148473,
1462,SciVis,2003,1,12.703474,53.25237,
2147,SciVis,1996,6,13.927026,53.400684,
2074,SciVis,1997,0,15.111428,52.51106,
2193,SciVis,1996,6,43.055832,62.38406,
2530,SciVis,1991,1,29.618435,23.822031,
