id,conf,year,times,x,y,
869,0,2008,0,-48.80329,19.45494,
870,0,2008,0,-22.38614,1.2884291,
871,0,2008,1,-4.785069,23.352095,
872,0,2008,0,8.104089,22.382246,
873,0,2008,1,-24.45005,0.6450918,
874,0,2008,0,-4.6101847,59.524418,
875,0,2008,2,-52.95508,-17.646072,
876,0,2008,4,-45.630646,4.7492537,
877,1,2008,8,40.875923,33.99198,
879,1,2008,5,27.516052,19.279747,
880,1,2008,1,32.557133,20.181683,
881,1,2008,2,-48.734253,-33.60465,
882,1,2008,0,21.758856,-32.838528,
883,1,2008,8,44.541443,18.933481,
884,1,2008,3,29.41816,22.353155,
885,1,2008,12,59.705788,-42.378963,
886,1,2008,1,63.44743,0.17970605,
887,1,2008,3,64.18062,-41.01203,
888,1,2008,6,71.22486,-35.724476,
889,1,2008,8,63.151447,-45.353012,
890,1,2008,5,47.210354,-3.9186828,
891,1,2008,4,58.24536,-12.919797,
892,1,2008,16,64.47784,-31.35874,
893,1,2008,3,-1.6192104,-28.21329,
894,1,2008,0,30.729887,-44.750317,
895,1,2008,5,52.308838,6.915906,
896,1,2008,1,50.6772,-3.2503583,
897,1,2008,3,47.057205,19.11139,
922,2,2007,20,46.975143,-32.04525,
923,2,2007,1,21.845882,-35.42392,
924,2,2007,26,68.94591,6.4166946,
925,2,2007,1,40.910233,-29.142725,
926,2,2007,19,72.56882,-21.121546,
927,2,2007,3,19.985588,-61.12298,
928,2,2007,2,50.47262,32.505463,
929,2,2007,3,72.6258,8.04758,
930,2,2007,9,59.699127,-40.33825,
931,2,2007,4,51.87359,27.293854,
932,2,2007,6,50.63742,31.136055,
933,2,2007,45,4.4555545,-43.752773,
934,2,2007,8,26.523232,-23.451183,
935,2,2007,26,35.929268,-11.203608,
936,2,2007,7,44.606503,-18.207495,
937,2,2007,12,70.343666,13.557759,
938,2,2007,1,26.18521,16.11637,
939,2,2007,18,58.000492,-41.723583,
940,2,2007,4,40.38998,-44.289307,
941,2,2007,29,79.05276,-32.20948,
942,2,2007,15,25.068705,30.381063,
943,2,2007,3,59.039078,15.094553,
944,2,2007,4,30.945463,10.683837,
945,2,2007,0,12.294778,37.357483,
946,2,2007,10,61.05115,10.146679,
947,2,2007,8,45.842415,25.133556,
948,2,2007,10,-7.733892,-45.53555,
949,0,2007,0,-29.087765,13.146655,
950,0,2007,0,3.179636,8.702564,
951,0,2007,0,-38.732376,-25.811527,
952,0,2007,2,-21.75969,-47.804955,
953,0,2007,1,-37.795086,26.718992,
954,0,2007,3,29.610703,27.145832,
955,0,2007,5,-15.15641,65.343185,
956,0,2007,6,7.653562,24.279999,
957,0,2007,9,-3.9233603,62.626923,
958,0,2007,4,-73.9224,23.764162,
960,0,2007,7,-6.150148,59.460667,
961,0,2007,6,-9.016355,19.72152,
962,0,2007,5,-18.018936,66.06889,
963,0,2007,1,3.2415664,-50.35016,
964,0,2007,3,-38.699745,-15.134979,
965,0,2007,1,1.6339473,-0.61412215,
966,0,2007,0,-46.61957,-0.30769593,
967,0,2007,0,-4.028076,10.471071,
968,0,2007,6,24.053333,6.712542,
969,0,2007,0,-33.777798,18.741776,
970,0,2007,2,-38.105347,23.259146,
971,0,2007,3,-41.097225,5.2975483,
972,0,2007,1,-3.3247535,10.419715,
973,0,2007,7,-28.474693,-52.33397,
974,0,2007,2,-2.1306005,31.764143,
975,0,2007,2,1.2930603,-6.529916,
976,0,2007,8,-29.820679,28.291338,
977,0,2007,5,10.353459,4.130037,
978,0,2007,9,5.197862,3.630266,
979,0,2007,0,-61.699017,32.981644,
980,0,2007,4,1.3657981,10.228699,
981,0,2007,2,-48.603436,-0.55915225,
982,0,2007,1,-29.995285,-26.448166,
983,0,2007,7,-24.092255,-42.268566,
984,0,2007,3,-16.591146,27.38156,
985,0,2007,4,-9.011255,51.08999,
986,0,2007,0,-14.222452,37.854176,
987,0,2007,1,-37.17046,-36.61984,
988,0,2007,1,-32.669952,39.05853,
989,0,2007,0,5.0064244,7.127455,
990,0,2007,2,-3.174329,-19.97356,
991,0,2007,9,-9.673582,-34.671497,
992,0,2007,4,-40.533154,41.977207,
993,0,2007,8,-23.176285,24.80506,
994,0,2007,3,-38.859825,20.386747,
995,0,2007,3,-47.53581,34.13001,
996,0,2007,1,-5.294026,34.02966,
997,0,2007,9,-33.87279,10.486911,
998,0,2007,7,-28.867193,26.519636,
999,0,2007,0,-11.757121,40.631123,
1000,0,2007,5,-21.444273,-19.766298,
1001,0,2007,1,-7.6608214,31.169424,
1002,0,2007,4,-61.21396,-7.0378275,
1003,0,2007,6,-21.000544,1.3513204,
1004,0,2007,4,-12.019578,37.465137,
1005,1,2007,1,32.69322,26.709766,
1006,1,2007,3,31.82084,18.969936,
1007,1,2007,11,65.87575,-30.122066,
1008,1,2007,2,-47.6641,-34.281925,
1009,1,2007,3,35.75489,19.586496,
1011,1,2007,3,31.886278,17.77082,
1012,1,2007,1,33.82506,22.697477,
1013,1,2007,4,29.51251,22.409325,
1014,1,2007,10,31.064524,-45.81341,
1015,1,2007,6,52.56522,-44.49628,
1016,1,2007,4,33.60773,-57.899704,
1017,1,2007,3,39.02569,-55.413406,
1018,1,2007,2,12.468882,-55.38599,
1019,1,2007,6,60.81349,-1.2951252,
1020,1,2007,2,14.138017,-53.131294,
1021,1,2007,50,59.784157,-23.178968,
1022,1,2007,1,40.298546,-24.246738,
1023,1,2007,6,40.264652,13.319626,
1024,1,2007,8,66.39138,-39.60604,
1025,1,2007,1,34.02567,9.187048,
1026,1,2007,9,57.24361,-46.90773,
1027,1,2007,0,55.95399,-6.7296777,
1028,1,2007,9,50.239597,-0.050269656,
1053,2,2006,10,39.15791,-15.502882,
1054,2,2006,13,56.784325,17.608742,
1055,2,2006,0,14.041542,-16.145582,
1056,2,2006,2,-34.70918,-22.147861,
1057,2,2006,11,36.20249,29.015778,
1058,2,2006,5,15.715246,-55.248684,
1059,2,2006,37,27.884588,0.36470437,
1060,2,2006,6,79.97292,-5.341521,
1061,2,2006,13,21.509033,-6.1406245,
1062,2,2006,5,45.6357,-13.282893,
1063,2,2006,10,47.744106,-23.43617,
1064,2,2006,27,58.965023,6.783041,
1065,2,2006,1,26.963633,-25.949366,
1066,2,2006,16,54.961636,-52.952026,
1067,2,2006,2,72.897026,7.6193695,
1068,2,2006,7,20.754915,-22.705671,
1069,2,2006,1,29.287756,-40.232697,
1070,2,2006,5,39.42775,-20.538544,
1071,2,2006,5,26.382826,-32.31189,
1072,2,2006,8,31.581768,-16.500412,
1073,2,2006,0,29.191198,-41.11128,
1074,2,2006,1,62.38636,18.125767,
1075,2,2006,5,27.52316,-44.74787,
1076,2,2006,6,69.44517,10.6166,
1077,0,2006,4,-47.013058,0.05043296,
1078,0,2006,0,16.294651,-43.51447,
1079,0,2006,3,7.199791,31.04486,
1080,0,2006,3,-3.1822538,-3.3977103,
1081,0,2006,0,-7.056227,-14.903103,
1082,0,2006,10,-6.115238,29.581068,
1083,0,2006,5,-9.931549,52.703644,
1084,0,2006,0,15.231733,27.793793,
1085,0,2006,0,-0.22998483,36.29829,
