id,x,y,year,country,people,tech,counts
8189,85.72643,6.703504,1974,DE,3,1,0
14106,85.694595,6.583306,1976,US,1,1,7
8596,85.66736,6.483836,1974,US,2,1,0
15872,71.20448,61.65783,1976,JP,3,1,7
8550,32.037045,71.16144,1974,JP,3,1,0
18469,32.067677,71.168846,1977,US,2,1,5
5086,-58.202847,2.105457,1973,US,2,1,0
7096,-58.186413,2.094916,1974,US,2,1,0
6468,-58.206066,2.1058679,1974,IT,3,1,0
13755,-58.13772,2.0621855,1976,JP,3,1,2
9618,-76.10295,-5.1749215,1975,US,2,1,2
8557,-76.01921,-5.328168,1974,JP,3,1,0
13693,-76.02699,-5.3110957,1976,US,2,1,6
5097,-58.469734,58.516235,1973,CH,3,1,0
18942,39.015957,6.4251013,1977,DE,3,1,4
5136,39.040672,6.425373,1973,US,2,1,0
13695,-23.434065,-32.86826,1976,US,2,5,9
14668,47.97829,5.928935,1976,DE,3,5,10
6830,48.030075,5.959235,1974,US,2,5,0
9242,48.045563,5.97834,1975,US,2,5,10
3132,-56.798077,-14.957553,1972,US,2,1,0
13698,-56.80336,-15.003543,1976,US,2,1,4
13841,50.93172,-20.779371,1976,DE,3,1,1
13699,-10.965085,31.764702,1976,US,2,1,7
13702,-10.942328,31.739061,1976,US,2,6,2
5505,-33.94514,99.02824,1973,DE,3,4,0
15465,-33.944073,99.0322,1976,US,2,4,6
16399,-33.948586,99.03137,1977,JP,3,2,4
8606,-58.603073,51.96162,1974,NL,2,4,0
16265,-59.454716,51.624973,1977,US,3,2,5
15962,-59.450092,51.627193,1977,US,2,2,5
14378,-57.92628,52.204494,1976,NL,2,4,4
16727,-57.92668,52.20839,1977,JP,3,4,3
9801,-57.972057,52.19912,1975,NL,2,2,1
11317,-57.950836,52.297146,1975,US,2,4,1
16357,-73.64328,36.56238,1977,DE,3,2,7
15713,-73.82625,36.350784,1976,GB,3,2,2
3395,-73.28262,36.979736,1972,DE,3,4,0
14512,-73.92694,36.261417,1976,US,2,2,4
12129,-73.97692,36.205734,1975,JP,3,2,0
6998,-73.19907,37.084248,1974,JP,3,2,0
15300,-73.204506,37.077095,1976,GB,2,4,4
13710,-74.1067,36.082302,1976,GB,3,4,3
18663,-38.06395,22.174547,1977,US,2,4,3
2879,-38.05374,22.173452,1972,JP,3,4,0
3837,-38.057568,22.175653,1972,US,2,4,0
18061,-38.063374,22.173355,1977,DE,3,4,4
10751,35.804054,-23.006153,1975,CA,3,4,6
4194,35.799156,-23.058668,1973,US,2,4,0
6097,-29.050344,0.19032799,1974,JP,3,4,0
14377,-29.044085,0.22066814,1976,NL,2,4,7
5979,-27.199661,53.679806,1974,NL,2,4,0
13747,-27.179781,53.675274,1976,US,2,4,4
11127,-61.43525,19.534191,1975,US,2,4,3
17991,-61.42304,19.535522,1977,US,2,4,9
10866,-61.434586,19.53424,1975,NL,2,4,3
8766,-27.06897,53.674225,1974,US,2,4,0
12693,-63.608513,-56.229027,1976,US,6,2,3
3112,-63.607933,-56.228397,1972,NL,2,4,0
5027,27.585472,1.6337559,1973,US,2,4,0
17519,17.522047,-46.510796,1977,US,2,4,4
7809,-39.29513,90.6135,1974,FR,2,4,0
4347,-39.271168,90.696205,1973,US,2,5,0
16983,-89.08191,-28.055532,1977,US,2,4,5
15871,-89.104965,-28.04735,1976,CA,3,1,3
1490,21.548132,-57.458336,1970,GB,3,1,0
2139,21.547688,-57.435524,1971,US,2,4,0
2628,21.54384,-57.472015,1972,DE,3,4,0
15997,21.52368,-57.66287,1977,JP,3,4,13
6208,21.529234,-57.615807,1974,DE,3,4,0
6665,21.521345,-57.670956,1974,JP,3,4,0
2408,37.916836,15.441287,1971,US,2,5,0
13719,-6.7784615,61.320667,1976,DE,3,4,3
18701,-60.602245,71.431114,1977,JP,3,4,8
18395,-61.270622,71.55689,1977,JP,3,4,5
15903,-61.273678,71.58026,1977,DE,3,4,2
4384,28.486391,-99.811874,1973,US,2,6,0
14782,28.39547,-99.53074,1976,US,2,6,6
7085,28.398232,-99.53679,1974,US,1,5,0
4964,56.00534,61.375652,1973,US,2,5,0
16155,35.991894,-81.39649,1977,CH,3,6,13
14934,36.242165,-81.41624,1976,US,2,5,2
5414,35.296314,-81.33495,1973,US,2,4,0
14122,35.18439,-81.32383,1976,US,2,4,11
4072,35.19173,-81.324524,1973,US,2,5,0
4965,35.789135,-81.379074,1973,US,2,5,0
8000,38.968174,22.774,1974,US,2,4,0
10336,84.9573,24.432661,1975,DE,1,3,12
2602,52.93336,63.017616,1971,US,2,2,0
13865,52.93449,63.03372,1976,US,2,4,11
1452,52.926403,63.04393,1970,US,2,6,0
17667,7.5198607,-45.38787,1977,JP,3,2,4
16741,-47.900673,-33.07422,1977,JP,3,2,8
5797,-9.073334,-32.519733,1973,US,2,4,0
533,-9.075944,-32.522366,1967,US,2,6,0
1202,-9.072989,-32.518394,1970,US,2,6,0
739,-11.908755,-69.55714,1968,US,2,6,0
9747,-11.967632,-69.601295,1975,CH,3,1,4
15191,-11.970024,-69.602646,1976,DE,3,6,8
9155,-67.24878,-40.919018,1975,AT,1,6,5
3541,-67.24514,-40.921124,1972,US,2,2,0
14017,-67.239334,-40.92969,1976,US,2,2,20
3142,-51.02155,29.494837,1972,US,2,4,0
5075,-51.227764,29.240038,1973,GB,7,2,0
7449,5.6243052,-18.724094,1974,US,2,2,0
13728,5.565422,-18.786163,1976,US,2,3,11
3489,5.6256804,-18.728382,1972,US,2,3,0
16313,5.423471,-18.96979,1977,DE,3,6,9
6797,13.649141,25.529364,1974,US,1,3,0
14790,46.272297,-70.027466,1976,US,1,3,6
9877,46.275333,-70.0352,1975,US,2,3,12
6119,62.88022,9.864754,1974,US,1,3,0
7683,62.890446,9.884171,1974,US,1,3,0
13731,62.90148,9.912958,1976,US,2,5,4
3483,62.889565,9.892861,1972,US,2,5,0
16855,58.30546,-71.564354,1977,CH,3,1,3
10413,58.453293,-71.587906,1975,US,3,6,7
17137,58.412285,-71.58099,1977,CA,1,6,4
17690,56.61,-71.26786,1977,GB,2,6,4
9973,56.626934,-71.27212,1975,US,2,6,6
1108,56.67373,-71.28193,1969,US,2,5,0
5025,56.963974,-71.33614,1973,US,1,4,0
14776,56.255127,-71.18299,1976,US,2,5,8
10416,55.91306,-71.096924,1975,US,1,5,5
13739,55.90237,-71.090645,1976,US,2,1,6
13742,27.35073,20.862787,1976,US,2,5,8
13743,27.71107,20.547094,1976,US,2,1,5
2429,28.029432,20.289352,1971,GB,2,1,0
14941,28.261892,20.106642,1976,US,2,1,12
4768,-9.771509,27.193895,1973,US,2,4,0
13746,-5.849154,-33.90768,1976,US,6,4,8
6598,40.802517,-49.65958,1974,US,2,4,0
6348,40.82631,-49.653828,1974,US,6,1,0
5593,40.79841,-49.65551,1973,US,6,6,0
5198,-17.326809,-40.797688,1973,US,2,4,0
15892,2.5646036,59.102707,1976,US,2,4,8
19093,-16.44885,-38.79634,1977,US,6,4,5
10241,-31.946688,7.6462526,1975,US,2,4,7
15242,-31.926731,7.656645,1976,JP,3,4,5
11864,-31.948053,7.6525326,1975,US,2,4,5
13748,-31.79669,7.6118836,1976,US,2,1,2
13749,55.24846,-58.435364,1976,GB,3,1,6
2741,54.56187,85.64373,1972,NL,2,4,0
18459,54.77399,85.53177,1977,US,2,4,14
2858,54.349754,85.771225,1972,US,2,4,0
14125,54.38782,85.76581,1976,US,2,4,2
16257,54.80204,85.512085,1977,US,2,4,7
3699,54.76047,85.537224,1972,US,2,4,0
13046,54.11662,86.04038,1976,US,2,4,11
10980,54.502693,84.508934,1975,US,2,4,6
3425,54.53703,84.270805,1972,NL,2,4,0
17000,54.351276,85.59774,1977,US,2,4,3
14800,96.605446,-34.336395,1976,US,2,4,3
2961,96.5652,-34.42448,1972,US,2,4,0
9387,1.2688433,76.34111,1975,US,2,1,11
9577,1.2111816,76.29124,1975,US,2,1,6
13753,1.1943382,76.270096,1976,DE,1,1,6
13754,1.1950237,76.2708,1976,IT,3,1,5
13757,1.2646357,76.33727,1976,DE,3,1,3
4914,-63.54336,2.179852,1973,DE,3,1,0
2432,-63.523678,2.1876037,1971,US,2,1,0
2933,-63.54147,2.1792228,1972,US,2,1,0
13832,-63.53418,2.1845326,1976,JP,3,1,7
16700,-63.533672,2.1826088,1977,FR,3,1,6
8087,-63.529934,2.1833427,1974,FR,3,1,0
6345,-63.53178,2.1852596,1974,DE,3,1,0
17327,-63.524456,2.1842163,1977,US,2,1,12
13866,-0.37422815,-64.640205,1976,US,2,1,11
14589,11.121439,-29.868263,1976,US,2,1,4
9445,11.120028,-29.871264,1975,US,2,1,5
12414,11.105613,-29.877857,1976,US,2,6,7
13767,11.11711,-29.872902,1976,US,2,2,5
7494,41.707157,34.840153,1974,JP,3,4,0
15982,41.6877,34.996094,1977,US,2,2,6
16981,93.35653,6.8029675,1977,US,6,4,7
7564,93.350266,6.7896295,1974,US,2,5,0
14042,-61.986652,3.4090319,1976,US,2,4,8
9871,-67.73279,5.5223804,1975,US,2,2,4
9185,-67.5438,5.5054264,1975,JP,3,4,5
891,-66.9131,5.411695,1969,US,2,4,0
18504,-67.50329,5.500712,1977,JP,3,4,7
3478,-28.888872,59.94059,1972,US,2,4,0
14596,-28.890589,59.93974,1976,US,2,4,7
1091,-52.10779,-2.6789649,1969,US,2,4,0
6226,-51.98335,-2.8283646,1974,US,2,2,0
2030,-51.98708,-2.830448,1971,US,2,4,0
5798,-51.979893,-2.8144007,1973,DE,3,4,0
2331,-52.024776,-2.923837,1971,JP,3,4,0
1777,-52.08628,-2.5693877,1971,US,2,4,0
1263,-52.796005,-0.7654888,1970,US,2,5,0
16274,-52.86368,-0.59085304,1977,US,2,4,15
3784,-52.852257,-0.6216072,1972,US,2,4,0
8461,-51.825985,-2.7624826,1974,US,4,4,0
14795,-51.99015,-2.794786,1976,US,2,4,7
6415,-51.90134,-2.7708275,1974,US,2,6,0
11778,-52.021477,-2.715616,1975,US,2,4,2
15099,-51.895775,-2.7631364,1976,JP,3,4,5
4287,-1.7087182,7.902121,1973,US,2,4,0
18804,-14.3187475,-10.8308115,1977,US,2,4,4
16200,-14.317637,-10.829648,1977,US,2,4,2
14510,4.455375,-29.568666,1976,US,2,4,4
10645,4.1503906,-29.403751,1975,US,2,4,5
3857,4.643343,-29.669704,1972,DK,3,4,0
6842,4.107215,-29.37996,1974,US,2,4,0
8003,4.0620666,-29.355686,1974,US,2,2,0
14963,4.094921,-29.373447,1976,US,2,2,4
7341,-16.598368,-1.5035859,1974,US,2,2,0
9535,-16.921669,-1.338983,1975,US,2,2,4
10372,-17.020153,-1.2973876,1975,FR,3,2,1
9666,4.7228374,-29.712305,1975,NL,2,4,4
13993,4.7050543,-29.699127,1976,US,2,1,5
15164,-44.412987,-25.442768,1976,US,2,4,8
9682,-44.42686,-25.444204,1975,US,2,4,7
13775,-44.430923,-25.458923,1976,NL,2,4,5
2185,-44.429295,-25.451782,1971,US,2,4,0
16892,-44.430458,-25.452631,1977,JP,3,4,5
3801,23.978142,87.05516,1972,US,1,4,0
16481,23.97249,87.05773,1977,US,2,4,8
17749,23.97174,87.05853,1977,JP,3,2,11
17506,23.968271,87.055176,1977,NL,2,2,6
4858,23.999298,87.05928,1973,US,2,2,0
4929,24.007662,87.0664,1973,US,2,4,0
10005,24.004042,87.05403,1975,US,1,2,2
8005,-19.731012,66.32361,1974,US,2,4,0
13854,-64.7797,81.08354,1976,GB,3,4,2
